Event_COLOR_CODE,Event_COLOR_ROOT_CODE,Actor1Geo_CountryCode,Actor2Geo_CountryCode,ActionGeo_CountryCode,Event Code,RootEventCode,MainReason,Reason,AC1_lat,AC1_lon,AC2_lat,AC2_lon,AC_lat,AC_lon,Source Url,Source City,Destination City,Keyword
"bf5e75
",bf5e81,SY,LE,SY,192,19,"FIGHT
","Occupy territory
",34.6684,36.2599,33.8719,35.5097,34.6684,36.2599,--,"Tall Kalakh, ?ims, Syria","Beirut, Beyrouth, Lebanon",
"bf5e75
",bf5e81,SY,LE,LE,192,19,"FIGHT
","Occupy territory
",34.6684,36.2599,33.8719,35.5097,33.8719,35.5097,--,"Tall Kalakh, ?ims, Syria","Beirut, Beyrouth, Lebanon",
"bf5e75
",bf5e81,SY,SY,SY,192,19,"FIGHT
","Occupy territory
",32.7359,35.7441,34.6684,36.2599,34.6684,36.2599,--,"Wadi Khaled, Al Qunaytirah, Syria","Tall Kalakh, ?ims, Syria",
"bf5e75
",bf5e81,SY,LE,SY,192,19,"FIGHT
","Occupy territory
",32.7359,35.7441,33.8719,35.5097,34.6684,36.2599,--,"Wadi Khaled, Al Qunaytirah, Syria","Beirut, Beyrouth, Lebanon",
"5f2fc4
",5f2fcb,SY,SY,LE,025,02,"APPEAL
","Appeal to yield
",34.6684,36.2599,34.6684,36.2599,33.8333,35.8333,--,"Tal Kalakh, ?ims, Syria","Tal Kalakh, ?ims, Syria",
"5f2fc4
",5f2fcb,LE,SY,LE,025,02,"APPEAL
","Appeal to yield
",33.8333,35.8333,34.6684,36.2599,33.8333,35.8333,--,Lebanon,"Tal Kalakh, ?ims, Syria",
"c1f827
",c1f82f,SY,SY,SY,080,08,"YIELD
","Yield, not specified below 
",34.6684,36.2599,34.6684,36.2599,34.6684,36.2599,--,"Tal Kalakh, ?ims, Syria","Tal Kalakh, ?ims, Syria",
"ff4800
",ff4804,SY,SY,SY,013,01,"MAKE PUBLIC STATEMENT
","Make optimistic comment
",34.6684,36.2599,34.6684,36.2599,34.6684,36.2599,--,"Talkalakh, ?ims, Syria","Talkalakh, ?ims, Syria",
"ff4800
",ff4804,LE,SY,LE,013,01,"MAKE PUBLIC STATEMENT
","Make optimistic comment
",33.8333,35.8333,34.6684,36.2599,33.8333,35.8333,--,Lebanon,"Talkalakh, ?ims, Syria",
"ff4800
",ff4804,LE,SY,LE,013,01,"MAKE PUBLIC STATEMENT
","Make optimistic comment
",33.8333,35.8333,34.6684,36.2599,33.8333,35.8333,--,Lebanon,"Talkalakh, ?ims, Syria",
"c1f827
",c1f82f,SY,SY,SY,080,08,"YIELD
","Yield, not specified below 
",34.6684,36.2599,34.6684,36.2599,34.6684,36.2599,--,"Tal Kalakh, ?ims, Syria","Tal Kalakh, ?ims, Syria",
"c1f827
",c1f82f,LE,LE,LE,080,08,"YIELD
","Yield, not specified below 
",33.8719,35.5097,33.8719,35.5097,33.8719,35.5097,--,"Beirut, Beyrouth, Lebanon","Beirut, Beyrouth, Lebanon",
"571d14
",571d1c,SY,LE,SY,170,17,"COERCE
","Coerce, not specified below 
",34.6684,36.2599,33.8719,35.5097,34.6684,36.2599,--,"Tal Kalakh, ?ims, Syria","Beirut, Beyrouth, Lebanon",
"571d14
",571d1c,SY,SY,SY,170,17,"COERCE
","Coerce, not specified below 
",34.6684,36.2599,34.6684,36.2599,34.6684,36.2599,--,"Tal Kalakh, ?ims, Syria","Tal Kalakh, ?ims, Syria",
"571d14
",571d1c,SY,SY,LE,170,17,"COERCE
","Coerce, not specified below 
",34.6684,36.2599,34.6684,36.2599,33.8719,35.5097,--,"Tal Kalakh, ?ims, Syria","Tal Kalakh, ?ims, Syria",
"5f2fc4
",5f2fcb,IZ,SY,SY,025,02,"APPEAL
","Appeal to yield
",34.1966,43.8739,34.6684,36.2599,34.6684,36.2599,--,"Samarra, Sala? ad Din, Iraq","Tall Kalakh, ?ims, Syria",
"c1f827
",c1f833,IZ,JO,JO,0841,08,"YIELD
","Return, release person(s)
",33.3386,44.3939,31.95,35.9333,31.95,35.9333,--,"Baghdad, Baghdad, Iraq","Amman, (JO11), Jordan",
"c1f827
",c1f833,IZ,SY,SY,0841,08,"YIELD
","Return, release person(s)
",31.4962,47.2631,33.5,36.3,33.5,36.3,--,"Mizban, Maysan, Iraq","Damascus, Dimashq, Syria",
"c1f827
",c1f833,JO,JO,JO,0841,08,"YIELD
","Return, release person(s)
",31.95,35.9333,31.95,35.9333,31.95,35.9333,--,"Amman, (JO11), Jordan","Amman, (JO11), Jordan",
"571d21
",571d27,LE,LE,LE,060,06,"ENGAGE IN MATERIAL COOPERATION
","Engage in material cooperation, not specified below
",34.5428,36.0797,34.5428,36.0797,34.5428,36.0797,--,"Akkar, AakkâLE, Lebanon","Akkar, AakkâLE, Lebanon",
"571d14
",571d1c,SY,SY,SY,170,17,"COERCE
","Coerce, not specified below 
",32.7359,35.7441,34.6684,36.2599,32.7359,35.7441,--,"Wadi Khaled, Al Qunaytirah, Syria","Tall Kalakh, ?ims, Syria",
"bf5e75
",bf5e81,SY,SY,SY,192,19,"FIGHT
","Occupy territory
",32.7359,35.7441,32.7359,35.7441,32.7359,35.7441,--,"Wadi Khaled, Al Qunaytirah, Syria","Wadi Khaled, Al Qunaytirah, Syria",
"5f2fc4
",5f2fc8,SY,SY,LE,022,02,"APPEAL
","Appeal for diplomatic cooperation, such as policy support
",34.6667,36.3,34.6667,36.3,33.8333,35.8333,--,"Arida, ?ims, Syria","Arida, ?ims, Syria",
"bf5e75
",bf5e81,SY,SY,SY,192,19,"FIGHT
","Occupy territory
",32.7359,35.7441,34.6684,36.2599,32.7359,35.7441,--,"Wadi Khaled, Al Qunaytirah, Syria","Tall Kalakh, ?ims, Syria",
"571d21
",571d27,LE,SY,SY,060,06,"ENGAGE IN MATERIAL COOPERATION
","Engage in material cooperation, not specified below
",33.8719,35.5097,32.7359,35.7441,32.7359,35.7441,--,"Beirut, Beyrouth, Lebanon","Wadi Khaled, Al Qunaytirah, Syria",
"17534d 
",175357,LE,SY,SY,073,07,"PROVIDE AID
","Provide humanitarian aid
",33.8719,35.5097,32.7359,35.7441,32.7359,35.7441,--,"Beirut, Beyrouth, Lebanon","Wadi Khaled, Al Qunaytirah, Syria",
"17534d 
",175357,LE,SY,LE,073,07,"PROVIDE AID
","Provide humanitarian aid
",33.8719,35.5097,32.7359,35.7441,33.8719,35.5097,--,"Beirut, Beyrouth, Lebanon","Wadi Khaled, Al Qunaytirah, Syria",
"bf5e75
",bf5e81,SY,LE,SY,192,19,"FIGHT
","Occupy territory
",32.7359,35.7441,33.8719,35.5097,32.7359,35.7441,--,"Wadi Khaled, Al Qunaytirah, Syria","Beirut, Beyrouth, Lebanon",
"571d14
",571d1c,SY,SY,SY,170,17,"COERCE
","Coerce, not specified below 
",32.7359,35.7441,34.6684,36.2599,34.6684,36.2599,--,"Wadi Khaled, Al Qunaytirah, Syria","Tal Kalakh, ?ims, Syria",
"571d14
",571d1c,SY,SY,SY,170,17,"COERCE
","Coerce, not specified below 
",32.7359,35.7441,34.6684,36.2599,32.7359,35.7441,--,"Wadi Khaled, Al Qunaytirah, Syria","Tal Kalakh, ?ims, Syria",
"17534d 
",175357,LE,SY,LE,073,07,"PROVIDE AID
","Provide humanitarian aid
",33.8333,35.8333,32.7359,35.7441,33.8333,35.8333,--,Lebanon,"Wadi Khaled, Al Qunaytirah, Syria",
"c1f827
",c1f833,LE,SY,SY,0841,08,"YIELD
","Return, release person(s)
",33.8719,35.5097,32.7359,35.7441,32.7359,35.7441,--,"Beirut, Beyrouth, Lebanon","Wadi Khaled, Al Qunaytirah, Syria",
"c1f827
",c1f833,LE,SY,LE,0841,08,"YIELD
","Return, release person(s)
",33.8719,35.5097,32.7359,35.7441,33.8719,35.5097,--,"Beirut, Beyrouth, Lebanon","Wadi Khaled, Al Qunaytirah, Syria",
"94c42f
",94c432,LE,SY,LE,120,12,"REJECT
","Reject, not specified below
",33.8719,35.5097,32.7359,35.7441,33.8719,35.5097,--,"Beirut, Beyrouth, Lebanon","Wadi Khaled, Al Qunaytirah, Syria",
"bf5e75
",bf5e79,LE,SY,SY,040,04,"CONSULT
","Consult, not specified below
",33.8339,35.5442,32.94,36.6564,32.94,36.6564,--,"Baabda, Mont-Liban, Lebanon","Al-Hayat, As Suwayda', Syria",
"bf5e75
",bf5e79,LE,SY,US,040,04,"CONSULT
","Consult, not specified below
",33.8339,35.5442,32.94,36.6564,38,-97,--,"Baabda, Mont-Liban, Lebanon","Al-Hayat, As Suwayda', Syria",
"17534d 
",175354,LE,SY,SY,070,07,"PROVIDE AID
","Provide aid, not specified below
",33.8339,35.5442,32.94,36.6564,32.94,36.6564,--,"Baabda, Mont-Liban, Lebanon","Al-Hayat, As Suwayda', Syria",
"571d21
",571d27,SY,SY,SY,060,06,"ENGAGE IN MATERIAL COOPERATION
","Engage in material cooperation, not specified below
",35,38,35,38,35,38,--,Syria,Syria,
"bf5e75
",bf5e81,SY,LE,SY,192,19,"FIGHT
","Occupy territory
",32.7359,35.7441,33.8333,35.8333,32.7359,35.7441,--,"Wadi Khaled, Al Qunaytirah, Syria",Lebanon,
"bf5e75
",bf5e79,SY,LE,SY,040,04,"CONSULT
","Consult, not specified below
",32.94,36.6564,33.8339,35.5442,32.94,36.6564,--,"Al-Hayat, As Suwayda', Syria","Baabda, Mont-Liban, Lebanon",
"bf5e75
",bf5e79,SY,LE,US,040,04,"CONSULT
","Consult, not specified below
",32.94,36.6564,33.8339,35.5442,38,-97,--,"Al-Hayat, As Suwayda', Syria","Baabda, Mont-Liban, Lebanon",
"571d14
",571d1c,SY,SY,SY,170,17,"COERCE
","Coerce, not specified below 
",32.7359,35.7441,34.6684,36.2599,34.6684,36.2599,--,"Wadi Khaled, Al Qunaytirah, Syria","Tal Kalakh, ?ims, Syria",
"571d14
",571d1c,SY,SY,SY,170,17,"COERCE
","Coerce, not specified below 
",32.7359,35.7441,34.6684,36.2599,32.7359,35.7441,--,"Wadi Khaled, Al Qunaytirah, Syria","Tal Kalakh, ?ims, Syria",
"5f2fc4
",5f2fc6,SY,SY,SY,020,02,"APPEAL
","Appeal, not specified below
",35,38,35,38,35,38,--,Syria,Syria,
"571d14
",571d1a,LE,SY,SY,051,05,"ENGAGE IN DIPLOMATIC COOPERATION
","Praise or endorse
",34.5428,36.0797,32.7359,35.7441,32.7359,35.7441,--,"Akkar, AakkâLE, Lebanon","Wadi Khaled, Al Qunaytirah, Syria",
"571d14
",571d1a,LE,SY,SY,051,05,"ENGAGE IN DIPLOMATIC COOPERATION
","Praise or endorse
",34.6261,36.3772,32.7359,35.7441,32.7359,35.7441,--,"Wadi Khalid, AakkâLE, Lebanon","Wadi Khaled, Al Qunaytirah, Syria",
"17534d 
",175357,SY,SY,SY,073,07,"PROVIDE AID
","Provide humanitarian aid
",34.6684,36.2599,34.6684,36.2599,34.6684,36.2599,--,"Tall Kalakh, ?ims, Syria","Tall Kalakh, ?ims, Syria",
"17534d 
",175357,LE,SY,SY,073,07,"PROVIDE AID
","Provide humanitarian aid
",33.8719,35.5097,34.6684,36.2599,34.6684,36.2599,--,"Beirut, Beyrouth, Lebanon","Tall Kalakh, ?ims, Syria",
"17534d 
",175357,LE,SY,LE,073,07,"PROVIDE AID
","Provide humanitarian aid
",33.8719,35.5097,34.6684,36.2599,33.8719,35.5097,--,"Beirut, Beyrouth, Lebanon","Tall Kalakh, ?ims, Syria",
"e9c392
",e9c395,LE,SY,LE,111,11,"DISAPPROVE
","Criticize or denounce 
",34.5428,36.0797,32.7359,35.7441,34.5428,36.0797,--,"Akkar, AakkâLE, Lebanon","Wadi Khaled, Al Qunaytirah, Syria",
"57144e
",571454,SY,LE,SY,141,14,"PROTEST
","Demonstrate or rally
",34.6684,36.2599,33.8719,35.5097,34.6684,36.2599,--,"Tall Kalakh, ?ims, Syria","Beirut, Beyrouth, Lebanon",
"571d14
",571d1c,SY,LE,SY,170,17,"COERCE
","Coerce, not specified below 
",34.6684,36.2599,33.8719,35.5097,34.6684,36.2599,--,"Tall Kalakh, ?ims, Syria","Beirut, Beyrouth, Lebanon",
"57144e
",571454,SY,SY,SY,141,14,"PROTEST
","Demonstrate or rally
",34.6684,36.2599,34.6684,36.2599,34.6684,36.2599,--,"Tall Kalakh, ?ims, Syria","Tall Kalakh, ?ims, Syria",
"57144e
",571454,SY,SY,LE,141,14,"PROTEST
","Demonstrate or rally
",34.6684,36.2599,34.6684,36.2599,33.8719,35.5097,--,"Tall Kalakh, ?ims, Syria","Tall Kalakh, ?ims, Syria",
"571d14
",571d1c,SY,SY,SY,170,17,"COERCE
","Coerce, not specified below 
",34.6684,36.2599,34.6684,36.2599,34.6684,36.2599,--,"Tall Kalakh, ?ims, Syria","Tall Kalakh, ?ims, Syria",
"571d14
",571d1c,SY,SY,LE,170,17,"COERCE
","Coerce, not specified below 
",34.6684,36.2599,34.6684,36.2599,33.8719,35.5097,--,"Tall Kalakh, ?ims, Syria","Tall Kalakh, ?ims, Syria",
"5f2fc4
",5f2fc9,LE,SY,LE,0233,02,"APPEAL
","Appeal for humanitarian aid
",33.8719,35.5097,35,38,33.8719,35.5097,--,"Beirut, Beyrouth, Lebanon",Syria,
"17534d 
",175357,LE,SY,LE,073,07,"PROVIDE AID
","Provide humanitarian aid
",33.8719,35.5097,35,38,33.8719,35.5097,--,"Beirut, Beyrouth, Lebanon",Syria,
"17534d 
",175357,LE,SY,SY,073,07,"PROVIDE AID
","Provide humanitarian aid
",33.8719,35.5097,35,38,35,38,--,"Beirut, Beyrouth, Lebanon",Syria,
"17534d 
",175357,SY,SY,SY,073,07,"PROVIDE AID
","Provide humanitarian aid
",35,38,35,38,35,38,--,Syria,Syria,
"bf5e75
",bf5e7f,LE,SY,SY,190,19,"FIGHT
","Use conventional military force, not specified below
",33.8719,35.5097,35,38,35,38,--,"Beirut, Beyrouth, Lebanon",Syria,
"c1f827
",c1f82f,SY,LE,LE,080,08,"YIELD
","Yield, not specified below 
",36.2307,37.3676,33.8719,35.5097,33.8719,35.5097,--,"Abed, ?alab, Syria","Beirut, Beyrouth, Lebanon",
"c1f827
",c1f82f,LE,LE,LE,080,08,"YIELD
","Yield, not specified below 
",33.8719,35.5097,33.8719,35.5097,33.8719,35.5097,--,"Beirut, Beyrouth, Lebanon","Beirut, Beyrouth, Lebanon",
"c1f827
",c1f82f,SY,LE,LE,080,08,"YIELD
","Yield, not specified below 
",33.5,36.3,33.8719,35.5097,33.8719,35.5097,--,"Damascus, Dimashq, Syria","Beirut, Beyrouth, Lebanon",
"c1f827
",c1f82f,LE,SY,LE,080,08,"YIELD
","Yield, not specified below 
",33.8719,35.5097,33.5,36.3,33.8719,35.5097,--,"Beirut, Beyrouth, Lebanon","Damascus, Dimashq, Syria",
"bf5e75
",bf5e81,SY,SY,SY,192,19,"FIGHT
","Occupy territory
",32.7359,35.7441,32.7359,35.7441,32.7359,35.7441,--,"Wadi Khaled, Al Qunaytirah, Syria","Wadi Khaled, Al Qunaytirah, Syria",
"571d14
",571d1c,SY,SY,SY,170,17,"COERCE
","Coerce, not specified below 
",32.7359,35.7441,34.6684,36.2599,32.7359,35.7441,--,"Wadi Khaled, Al Qunaytirah, Syria","Tall Kalakh, ?ims, Syria",
"17534d 
",175359,SY,SY,SY,075,07,"PROVIDE AID
","Grant asylum
",33.5,36.3,33.5,36.3,33.5,36.3,--,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",
"17534d 
",175359,LE,SY,SY,075,07,"PROVIDE AID
","Grant asylum
",33.8333,35.8333,33.5,36.3,33.5,36.3,--,Lebanon,"Damascus, Dimashq, Syria",
"17534d 
",175359,LE,SY,LE,075,07,"PROVIDE AID
","Grant asylum
",33.8333,35.8333,33.5,36.3,33.8333,35.8333,--,Lebanon,"Damascus, Dimashq, Syria",
"c1f827
",c1f833,SY,IZ,SY,0841,08,"YIELD
","Return, release person(s)
",33.5,36.3,33,44,33.5,36.3,--,"Damascus, Dimashq, Syria",Iraq,
"c1f827
",c1f833,IZ,IZ,IZ,0841,08,"YIELD
","Return, release person(s)
",33,44,33,44,33,44,--,Iraq,Iraq,
"c1f827
",c1f833,LE,LE,LE,0841,08,"YIELD
","Return, release person(s)
",33.8333,35.8333,33.8333,35.8333,33.8333,35.8333,--,Lebanon,Lebanon,
"571d14
",571d1c,SY,LE,SY,170,17,"COERCE
","Coerce, not specified below 
",32.7359,35.7441,33.8719,35.5097,34.6684,36.2599,--,"Wadi Khaled, Al Qunaytirah, Syria","Beirut, Beyrouth, Lebanon",
"bf5e75
",bf5e81,SY,SY,SY,192,19,"FIGHT
","Occupy territory
",32.7359,35.7441,32.7359,35.7441,32.7359,35.7441,--,"Wadi Khaled, Al Qunaytirah, Syria","Wadi Khaled, Al Qunaytirah, Syria",
"bf5e75
",bf5e81,SY,LE,SY,192,19,"FIGHT
","Occupy territory
",32.7359,35.7441,33.8719,35.5097,32.7359,35.7441,--,"Wadi Khaled, Al Qunaytirah, Syria","Beirut, Beyrouth, Lebanon",
"bf5e75
",bf5e81,LE,SY,LE,192,19,"FIGHT
","Occupy territory
",34.6339,35.9753,32.7359,35.7441,34.6339,35.9753,--,"Nahr Al-Kabir, , Lebanon","Wadi Khaled, Al Qunaytirah, Syria",
"bf5e75
",bf5e81,LE,LE,LE,192,19,"FIGHT
","Occupy territory
",34.6339,35.9753,34.6339,35.9753,34.6339,35.9753,--,"Nahr Al-Kabir, , Lebanon","Nahr Al-Kabir, , Lebanon",
"571d14
",571d1c,SY,SY,SY,170,17,"COERCE
","Coerce, not specified below 
",32.7359,35.7441,34.6684,36.2599,32.7359,35.7441,--,"Wadi Khaled, Al Qunaytirah, Syria","Tall Kalakh, ?ims, Syria",
"bf5e75
",bf5e7f,SY,SY,SY,190,19,"FIGHT
","Use conventional military force, not specified below
",34.6684,36.2599,34.6684,36.2599,34.6684,36.2599,--,"Talkalakh, ?ims, Syria","Talkalakh, ?ims, Syria",
"571d14
",571d1f,LE,SY,LE,173,17,"COERCE
","Arrest, detain, or charge with legal action 
",33.8333,35.8333,33.2456,35.6928,33.8333,35.8333,--,Lebanon,"Banias, Al Qunaytirah, Syria",
"571d14
",571d1f,LE,SY,LE,173,17,"COERCE
","Arrest, detain, or charge with legal action 
",33.8333,35.8333,32.7359,35.7441,33.8333,35.8333,--,Lebanon,"Wadi Khaled, Al Qunaytirah, Syria",
"571d14
",571d1f,LE,SY,LE,173,17,"COERCE
","Arrest, detain, or charge with legal action 
",33.8333,35.8333,33.2456,35.6928,33.8333,35.8333,--,Lebanon,"Banias, Al Qunaytirah, Syria",
"bf5e75
",bf5e7c,SY,SY,LE,043,04,"CONSULT
","Host a visit
",33.2456,35.6928,33.2456,35.6928,33.8719,35.5097,--,"Banias, Al Qunaytirah, Syria","Banias, Al Qunaytirah, Syria",
"c1f827
",c1f82f,SY,LE,SY,080,08,"YIELD
","Yield, not specified below 
",33.2456,35.6928,33.8719,35.5097,33.2456,35.6928,--,"Banias, Al Qunaytirah, Syria","Beirut, Beyrouth, Lebanon",
"c1f827
",c1f82f,SY,LE,LE,080,08,"YIELD
","Yield, not specified below 
",33.2456,35.6928,33.8719,35.5097,33.8719,35.5097,--,"Banias, Al Qunaytirah, Syria","Beirut, Beyrouth, Lebanon",
"c1f827
",c1f82f,SY,LE,SY,080,08,"YIELD
","Yield, not specified below 
",32.7359,35.7441,33.8333,35.8333,32.7359,35.7441,--,"Wadi Khaled, Al Qunaytirah, Syria",Lebanon,
"bf5e75
",bf5e7b,SY,SY,SY,042,04,"CONSULT
","Make a visit
",33.5,36.3,33.5,36.3,33.5,36.3,--,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",
"5e75bf
",5e75c8,SY,SY,SY,036,03,"EXPRESS INTENT TO COOPERATE
","Express intent to meet or negotiate
",35,38,35,38,35,38,--,Syria,Syria,
"c1f827
",c1f833,LY,SY,SY,084,08,"YIELD
","Return, release, not specified below
",32.8925,13.18,33.2456,35.6928,33.2456,35.6928,--,"Tripoli, Tarabulus, Libya","Banias, Al Qunaytirah, Syria",
"c1f827
",c1f833,LY,SY,LY,084,08,"YIELD
","Return, release, not specified below
",32.8925,13.18,33.2456,35.6928,32.8925,13.18,--,"Tripoli, Tarabulus, Libya","Banias, Al Qunaytirah, Syria",
"bf5e75
",bf5e7b,LY,SY,LY,1053,10,"DEMAND
","Demand release of persons or property
",32.8925,13.18,33.2456,35.6928,32.8925,13.18,--,"Tripoli, Tarabulus, Libya","Banias, Al Qunaytirah, Syria",
"e9c392
",e9c394,SY,SY,SY,110,11,"DISAPPROVE
","Disapprove, not specified below
",33.2456,35.6928,33.2456,35.6928,33.2456,35.6928,--,"Banias, Al Qunaytirah, Syria","Banias, Al Qunaytirah, Syria",
"57144e
",571454,SY,SY,LY,141,14,"PROTEST
","Demonstrate or rally
",33.2456,35.6928,33.2456,35.6928,32.8925,13.18,--,"Banias, Al Qunaytirah, Syria","Banias, Al Qunaytirah, Syria",
"57144e
",571454,LY,SY,LY,141,14,"PROTEST
","Demonstrate or rally
",32.8925,13.18,33.2456,35.6928,32.8925,13.18,--,"Tripoli, Tarabulus, Libya","Banias, Al Qunaytirah, Syria",
"5e75bf
",5e75c8,SY,IZ,IZ,036,03,"EXPRESS INTENT TO COOPERATE
","Express intent to meet or negotiate
",35,38,33,44,33,44,--,Syria,Iraq,
"5e75bf
",5e75c8,SY,IZ,SY,036,03,"EXPRESS INTENT TO COOPERATE
","Express intent to meet or negotiate
",35,38,33,44,35,38,--,Syria,Iraq,
"c1f827
",c1f835,SY,TU,TU,086,08,"YIELD
","Allow international involvement not specified below
",37.0514,41.2284,39,35,39,35,--,"Al Qamishli, Al ?asakah, Syria",Turkey,
"17534d 
",175356,IS,IS,IS,072,07,"PROVIDE AID
","Provide military aid
",31.7667,35.2333,31.7667,35.2333,31.7667,35.2333,--,"Jerusalem, Israel (general), Israel","Jerusalem, Israel (general), Israel",
"17534d 
",175356,TU,SY,TU,072,07,"PROVIDE AID
","Provide military aid
",39,35,37.0514,41.2284,39,35,--,Turkey,"Al Qamishli, Al ?asakah, Syria",
"ff4800
",ff4805,SY,SY,LE,014,01,"MAKE PUBLIC STATEMENT
","Consider policy option
",32.7359,35.7441,32.7359,35.7441,33.8333,35.8333,--,"Wadi Khaled, Al Qunaytirah, Syria","Wadi Khaled, Al Qunaytirah, Syria",
"c1f827
",c1f835,SY,TU,TU,086,08,"YIELD
","Allow international involvement not specified below
",37.0514,41.2284,39,35,39,35,--,"Al Qamishli, Al ?asakah, Syria",Turkey,
"17534d 
",175356,IS,IS,IS,072,07,"PROVIDE AID
","Provide military aid
",31.7667,35.2333,31.7667,35.2333,31.7667,35.2333,--,"Jerusalem, Israel (general), Israel","Jerusalem, Israel (general), Israel",
"17534d 
",175356,TU,SY,TU,072,07,"PROVIDE AID
","Provide military aid
",39,35,37.0514,41.2284,39,35,--,Turkey,"Al Qamishli, Al ?asakah, Syria",
"c1f827
",c1f82f,SY,LE,LE,080,08,"YIELD
","Yield, not specified below 
",35,38,33.8333,35.8333,33.8333,35.8333,--,Syria,Lebanon,
"c1f827
",c1f82f,SY,LE,SY,080,08,"YIELD
","Yield, not specified below 
",35,38,33.8333,35.8333,35,38,--,Syria,Lebanon,
"c1f827
",c1f82f,SY,LE,SY,080,08,"YIELD
","Yield, not specified below 
",35,38,33.8333,35.8333,35,38,--,Syria,Lebanon,
"c1f827
",c1f82f,SY,TU,LE,080,08,"YIELD
","Yield, not specified below 
",35,38,39,35,33.8333,35.8333,--,Syria,Turkey,
"c1f827
",c1f835,SY,TU,TU,086,08,"YIELD
","Allow international involvement not specified below
",37.0514,41.2284,39,35,39,35,--,"Al Qamishli, Al ?asakah, Syria",Turkey,
"17534d 
",175356,IS,IS,IS,072,07,"PROVIDE AID
","Provide military aid
",31.7667,35.2333,31.7667,35.2333,31.7667,35.2333,--,"Jerusalem, Israel (general), Israel","Jerusalem, Israel (general), Israel",
"17534d 
",175356,TU,SY,TU,072,07,"PROVIDE AID
","Provide military aid
",39,35,37.0514,41.2284,39,35,--,Turkey,"Al Qamishli, Al ?asakah, Syria",
"17534d 
",175356,US,US,US,072,07,"PROVIDE AID
","Provide military aid
",44.2563,-89.6385,44.2563,-89.6385,44.2563,-89.6385,--,"Wisconsin, United States","Wisconsin, United States",
"17534d 
",175357,SY,SY,SY,073,07,"PROVIDE AID
","Provide humanitarian aid
",34.6684,36.2599,34.6684,36.2599,34.6684,36.2599,--,"Tall Kalakh, ?ims, Syria","Tall Kalakh, ?ims, Syria",
"17534d 
",175357,LE,SY,SY,073,07,"PROVIDE AID
","Provide humanitarian aid
",34.5428,36.0797,32.7359,35.7441,32.7359,35.7441,--,"Akkar, AakkâLE, Lebanon","Wadi Khaled, Al Qunaytirah, Syria",
"5e75bf
",5e75c2,SY,SY,TU,030,03,"EXPRESS INTENT TO COOPERATE
","Express intent to cooperate, not specified below
",33.5,36.3,33.5,36.3,39,35,--,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",
"5e75bf
",5e75c2,SY,SY,TU,030,03,"EXPRESS INTENT TO COOPERATE
","Express intent to cooperate, not specified below
",35.1318,36.7578,35.1318,36.7578,39.9272,32.8644,--,"Hama, ?amah, Syria","Hama, ?amah, Syria",
"571d14
",571d1e,SY,SY,SY,172,17,"COERCE
","Impose administrative sanctions, not specified below
",32.7359,35.7441,34.6684,36.2599,32.7359,35.7441,--,"Wadi Khaled, Al Qunaytirah, Syria","Tall Kalakh, ?ims, Syria",
"571d14
",571d1e,SY,LE,LE,172,17,"COERCE
","Impose administrative sanctions, not specified below
",32.7359,35.7441,34.5428,36.0797,34.5428,36.0797,--,"Wadi Khaled, Al Qunaytirah, Syria","Akkar, AakkâLE, Lebanon",
"bf5e75
",bf5e79,SY,SY,SY,040,04,"CONSULT
","Consult, not specified below
",33.5,36.3,33.5,36.3,33.5,36.3,--,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",
"bf5e75
",bf5e79,SY,IZ,SY,040,04,"CONSULT
","Consult, not specified below
",33.5,36.3,33,44,33.5,36.3,--,"Damascus, Dimashq, Syria",Iraq,
"bf5e75
",bf5e79,TU,SY,TU,040,04,"CONSULT
","Consult, not specified below
",36.9081,30.6956,33.5,36.3,36.9081,30.6956,--,"Antalya, Antalya, Turkey","Damascus, Dimashq, Syria",
"5f2fc4
",5f2fc9,LE,LE,LE,023,02,"APPEAL
","Appeal for aid, not specified below
",34.6261,36.3772,34.6261,36.3772,34.6261,36.3772,--,"Wadi Khalid, AakkâLE, Lebanon","Wadi Khalid, AakkâLE, Lebanon",
"5e75bf
",5e75c2,SY,SY,TU,030,03,"EXPRESS INTENT TO COOPERATE
","Express intent to cooperate, not specified below
",35.8143,36.3206,35.8143,36.3206,39.9272,32.8644,--,"Jisr Al-Shughour, Idlib, Syria","Jisr Al-Shughour, Idlib, Syria",
"c1f827
",c1f82f,TS,TS,TS,080,08,"YIELD
","Yield, not specified below 
",34,9,34,9,34,9,--,Tunisia,Tunisia,
"17534d 
",175359,SY,SY,TU,075,07,"PROVIDE AID
","Grant asylum
",35.9306,36.6339,35.9306,36.6339,39.9272,32.8644,--,"Idlib, Idlib, Syria","Idlib, Idlib, Syria",
"17534d 
",175359,SY,TU,TU,075,07,"PROVIDE AID
","Grant asylum
",35.9306,36.6339,39.9272,32.8644,39.9272,32.8644,--,"Idlib, Idlib, Syria","Ankara, Ankara, Turkey",
"c1f827
",c1f82f,SY,SY,SY,080,08,"YIELD
","Yield, not specified below 
",35.8143,36.3206,35.8143,36.3206,35.8143,36.3206,--,"Jisr Al-Shughour, Idlib, Syria","Jisr Al-Shughour, Idlib, Syria",
